aoa,item_id,item_kind,item_definition,category,lexical_category,uni_lemma,complexity_category,language
24,item_404,word,蜻蜓,animals,nouns,dragonfly,NA,Mandarin (Beijing)
24,item_486,word,茶杯,household,nouns,cup,NA,Mandarin (Beijing)
24,item_518,word,钱包,household,nouns,purse,NA,Mandarin (Beijing)
24,item_519,word,口袋,household,nouns,pocket,NA,Mandarin (Beijing)
24,item_523,word,篮子,household,nouns,basket,NA,Mandarin (Beijing)
24,item_530,word,锤子,household,nouns,hammer,NA,Mandarin (Beijing)
24,item_531,word,钉子,household,nouns,nail (object),NA,Mandarin (Beijing)
24,item_532,word,木头,household,nouns,wood,NA,Mandarin (Beijing)
24,item_545,word,铃铛,toys,nouns,bell,NA,Mandarin (Beijing)
24,item_546,word,铅笔,toys,nouns,pencil,NA,Mandarin (Beijing)
24,item_549,word,游戏,toys,nouns,game,NA,Mandarin (Beijing)
24,item_556,word,围嘴,clothing,nouns,bib,NA,Mandarin (Beijing)
24,item_560,word,棉袄,clothing,nouns,jacket,NA,Mandarin (Beijing)
24,item_570,word,毛裤,clothing,nouns,pants,NA,Mandarin (Beijing)
24,item_572,word,裙子,clothing,nouns,skirt,NA,Mandarin (Beijing)
24,item_573,word,皮带,clothing,nouns,belt,NA,Mandarin (Beijing)
24,item_601,word,水龙头/水管,furniture_rooms,nouns,faucet,NA,Mandarin (Beijing)
24,item_603,word,暖水瓶/暖壶,furniture_rooms,nouns,bottle,NA,Mandarin (Beijing)
24,item_605,word,空调,furniture_rooms,nouns,air conditioner,NA,Mandarin (Beijing)
24,item_607,word,阳台,furniture_rooms,nouns,balcony,NA,Mandarin (Beijing)
24,item_608,word,电梯,furniture_rooms,nouns,elevator,NA,Mandarin (Beijing)
24,item_637,word,红绿灯,outside,nouns,traffic light,NA,Mandarin (Beijing)
24,item_646,word,小轿车,vehicles,nouns,car,NA,Mandarin (Beijing)
24,item_648,word,公共汽车,vehicles,nouns,bus,NA,Mandarin (Beijing)
24,item_649,word,卡车,vehicles,nouns,truck,NA,Mandarin (Beijing)
24,item_650,word,出租车/的,vehicles,nouns,taxi,NA,Mandarin (Beijing)
24,item_652,word,三轮车,vehicles,nouns,tricycle,NA,Mandarin (Beijing)
25,item_275,word,汽水,food_drink,nouns,soda,NA,Mandarin (Beijing)
25,item_277,word,饮料,food_drink,nouns,drink (beverage),NA,Mandarin (Beijing)
25,item_330,word,油条,food_drink,nouns,donut,NA,Mandarin (Beijing)
25,item_335,word,酱油,food_drink,nouns,sauce,NA,Mandarin (Beijing)
25,item_346,word,嘴唇,body_parts,nouns,lip,NA,Mandarin (Beijing)
25,item_351,word,肩膀,body_parts,nouns,shoulder,NA,Mandarin (Beijing)
25,item_377,word,猩猩,animals,nouns,gorilla,NA,Mandarin (Beijing)
25,item_493,word,收音机,household,nouns,radio,NA,Mandarin (Beijing)
25,item_496,word,录音机,household,nouns,voice recorder,NA,Mandarin (Beijing)
25,item_529,word,簸箕,household,nouns,dustpan,NA,Mandarin (Beijing)
25,item_550,word,棋子,toys,nouns,board game,NA,Mandarin (Beijing)
25,item_557,word,项链,clothing,nouns,necklace,NA,Mandarin (Beijing)
25,item_559,word,大衣/外套,clothing,nouns,coat,NA,Mandarin (Beijing)
25,item_564,word,上衣,clothing,nouns,shirt,NA,Mandarin (Beijing)
25,item_571,word,裤衩,clothing,nouns,underpants,NA,Mandarin (Beijing)
25,item_578,word,凉鞋,clothing,nouns,sandal,NA,Mandarin (Beijing)
25,item_593,word,炉子/灶,furniture_rooms,nouns,stove,NA,Mandarin (Beijing)
25,item_600,word,水池子,furniture_rooms,nouns,puddle,NA,Mandarin (Beijing)
25,item_604,word,煤气,furniture_rooms,nouns,gas,NA,Mandarin (Beijing)
25,item_612,word,树枝,outside,nouns,branch,NA,Mandarin (Beijing)
25,item_624,word,梯子,outside,nouns,ladder,NA,Mandarin (Beijing)
25,item_626,word,转椅,outside,nouns,NA,NA,Mandarin (Beijing)
25,item_627,word,秋千,outside,nouns,swing (object),NA,Mandarin (Beijing)
25,item_628,word,蹦蹦床,outside,nouns,trampoline,NA,Mandarin (Beijing)
25,item_633,word,云彩,outside,nouns,cloud,NA,Mandarin (Beijing)
25,item_639,word,雪人,outside,nouns,snowman,NA,Mandarin (Beijing)
25,item_651,word,老吊车,vehicles,nouns,crane,NA,Mandarin (Beijing)
26,item_311,word,橙子,food_drink,nouns,orange (food),NA,Mandarin (Beijing)
26,item_349,word,下巴,body_parts,nouns,chin,NA,Mandarin (Beijing)
26,item_383,word,刺猬,animals,nouns,hedgehog,NA,Mandarin (Beijing)
26,item_395,word,老鹰,animals,nouns,eagle,NA,Mandarin (Beijing)
26,item_396,word,猫头鹰,animals,nouns,owl,NA,Mandarin (Beijing)
26,item_408,word,鳄鱼,animals,nouns,alligator,NA,Mandarin (Beijing)
26,item_410,word,恐龙,animals,nouns,dinosaur,NA,Mandarin (Beijing)
26,item_634,word,房顶,outside,nouns,roof,NA,Mandarin (Beijing)
26,item_653,word,吉普车,vehicles,nouns,jeep,NA,Mandarin (Beijing)
19,item_34,word,책,toys,nouns,book,NA,Korean
19,item_181,word,눈,body_parts,nouns,eye,NA,Korean
19,item_190,word,발,body_parts,nouns,foot,NA,Korean
20,item_39,word,개,animals,nouns,dog,NA,Korean
20,item_88,word,신/신발,clothing,nouns,shoe,NA,Korean
20,item_89,word,양말,clothing,nouns,sock,NA,Korean
20,item_137,word,딸기,food_drink,nouns,strawberry,NA,Korean
20,item_144,word,바나나,food_drink,nouns,banana,NA,Korean
20,item_180,word,귀,body_parts,nouns,ear,NA,Korean
20,item_196,word,손,body_parts,nouns,hand,NA,Korean
20,item_202,word,입,body_parts,nouns,mouth,NA,Korean
20,item_250,word,꽃,outside,nouns,flower,NA,Korean
21,item_84,word,모자,clothing,nouns,hat,NA,Korean
21,item_86,word,바지,clothing,nouns,pants,NA,Korean
21,item_125,word,고기,food_drink,nouns,meat,NA,Korean
21,item_130,word,귤,food_drink,nouns,tangerine,NA,Korean
21,item_149,word,사과,food_drink,nouns,apple,NA,Korean
21,item_151,word,사탕,food_drink,nouns,candy,NA,Korean
21,item_185,word,머리,body_parts,nouns,head,NA,Korean
21,item_193,word,배,body_parts,nouns,tummy,NA,Korean
22,item_38,word,풍선,toys,nouns,balloon,NA,Korean
22,item_44,word,고양이,animals,nouns,cat,NA,Korean
22,item_45,word,곰,animals,nouns,bear,NA,Korean
22,item_53,word,돼지,animals,nouns,pig,NA,Korean
22,item_64,word,새,animals,nouns,bird,NA,Korean
22,item_71,word,오리,animals,nouns,duck,NA,Korean
22,item_76,word,토끼,animals,nouns,bunny,NA,Korean
22,item_80,word,가방,clothing,nouns,bag,NA,Korean
22,item_82,word,기저귀,clothing,nouns,diaper,NA,Korean
22,item_103,word,문,furniture_rooms,nouns,door,NA,Korean
22,item_113,word,이불,furniture_rooms,nouns,blanket,NA,Korean
22,item_131,word,김,food_drink,nouns,dried seaweed,NA,Korean
22,item_158,word,아이스크림,food_drink,nouns,ice cream,NA,Korean
22,item_165,word,주스,food_drink,nouns,juice,NA,Korean
22,item_173,word,포도,food_drink,nouns,grapes,NA,Korean
22,item_194,word,배꼽,body_parts,nouns,belly button,NA,Korean
22,item_229,word,약,household,nouns,medicine,NA,Korean
22,item_243,word,컵,household,nouns,cup,NA,Korean
23,item_12,word,기차,vehicles,nouns,train,NA,Korean
23,item_14,word,버스,vehicles,nouns,bus,NA,Korean
23,item_15,word,비행기,vehicles,nouns,airplane,NA,Korean
23,item_31,word,인형,toys,nouns,doll,NA,Korean
23,item_48,word,나비,animals,nouns,butterfly,NA,Korean
23,item_54,word,말,animals,nouns,horse,NA,Korean
23,item_55,word,물고기,animals,nouns,fish (animal),NA,Korean
23,item_63,word,사자,animals,nouns,lion,NA,Korean
23,item_65,word,소,animals,nouns,cow,NA,Korean
23,item_75,word,코끼리,animals,nouns,elephant,NA,Korean
23,item_79,word,호랑이,animals,nouns,tiger,NA,Korean
23,item_90,word,옷/꼬까,clothing,nouns,dress (object),NA,Korean
23,item_105,word,베개,furniture_rooms,nouns,pillow,NA,Korean
23,item_112,word,의자,furniture_rooms,nouns,chair,NA,Korean
23,item_167,word,치즈,food_drink,nouns,cheese,NA,Korean
23,item_182,word,다리,body_parts,nouns,leg,NA,Korean
23,item_201,word,이/이빨,body_parts,nouns,tooth,NA,Korean
23,item_234,word,전화,household,nouns,telephone,NA,Korean
23,item_240,word,칫솔,household,nouns,toothbrush,NA,Korean
23,item_251,word,나무,outside,nouns,tree,NA,Korean
24,item_13,word,배,vehicles,nouns,boat,NA,Korean
24,item_20,word,자전거,vehicles,nouns,bicycle,NA,Korean
24,item_47,word,기린,animals,nouns,giraffe,NA,Korean
24,item_67,word,악어,animals,nouns,crocodile,NA,Korean
24,item_104,word,방,furniture_rooms,nouns,room,NA,Korean
24,item_118,word,텔레비전,furniture_rooms,nouns,tv,NA,Korean
24,item_123,word,계란/달걀,food_drink,nouns,egg,NA,Korean
24,item_132,word,김치,food_drink,nouns,kimchi,NA,Korean
24,item_155,word,수박,food_drink,nouns,watermelon,NA,Korean
24,item_162,word,요구르트,food_drink,nouns,yogurt,NA,Korean
